file_name,well_id,temp,date_time,RFU,treatment,temp_treatment,replicate_no,unique_well,start_time,days
/read0/plate1_14_read0,1_G1,14,2025-02-24T13:05:03Z,12,blank_blank,blank,blank,1_G1_14,2025-02-24T13:05:03Z,0
/read0/plate1_14_read0,1_H1,14,2025-02-24T13:05:03Z,11,blank_blank,blank,blank,1_H1_14,2025-02-24T13:05:03Z,0
/read0/plate1_20_read0,1_A1,20,2025-02-24T13:22:31Z,13,blank_blank,blank,blank,1_A1_20,2025-02-24T13:22:31Z,0
/read0/plate1_20_read0,1_B1,20,2025-02-24T13:22:31Z,10,blank_blank,blank,blank,1_B1_20,2025-02-24T13:22:31Z,0
/read0/plate1_20_read0,1_C1,20,2025-02-24T13:22:31Z,10,blank_blank,blank,blank,1_C1_20,2025-02-24T13:22:31Z,0
/read0/plate1_20_read0,1_D1,20,2025-02-24T13:22:31Z,9,blank_blank,blank,blank,1_D1_20,2025-02-24T13:22:31Z,0
/read0/plate1_20_read0,1_E1,20,2025-02-24T13:22:31Z,9,blank_blank,blank,blank,1_E1_20,2025-02-24T13:22:31Z,0
/read0/plate1_20_read0,1_F1,20,2025-02-24T13:22:31Z,11,blank_blank,blank,blank,1_F1_20,2025-02-24T13:22:31Z,0
/read0/plate1_20_read0,1_G1,20,2025-02-24T13:22:31Z,10,blank_blank,blank,blank,1_G1_20,2025-02-24T13:22:31Z,0
/read0/plate1_20_read0,1_H1,20,2025-02-24T13:22:31Z,9,blank_blank,blank,blank,1_H1_20,2025-02-24T13:22:31Z,0
/read0/plate1_25_read0,1_A1,25,2025-02-24T13:17:38Z,12,blank_blank,blank,blank,1_A1_25,2025-02-24T13:17:38Z,0
/read0/plate1_25_read0,1_B1,25,2025-02-24T13:17:38Z,9,blank_blank,blank,blank,1_B1_25,2025-02-24T13:17:38Z,0
/read0/plate1_25_read0,1_C1,25,2025-02-24T13:17:38Z,9,blank_blank,blank,blank,1_C1_25,2025-02-24T13:17:38Z,0
/read0/plate1_25_read0,1_D1,25,2025-02-24T13:17:38Z,11,blank_blank,blank,blank,1_D1_25,2025-02-24T13:17:38Z,0
/read0/plate1_25_read0,1_E1,25,2025-02-24T13:17:38Z,11,blank_blank,blank,blank,1_E1_25,2025-02-24T13:17:38Z,0
/read0/plate1_25_read0,1_F1,25,2025-02-24T13:17:38Z,10,blank_blank,blank,blank,1_F1_25,2025-02-24T13:17:38Z,0
/read0/plate1_25_read0,1_G1,25,2025-02-24T13:17:38Z,10,blank_blank,blank,blank,1_G1_25,2025-02-24T13:17:38Z,0
/read0/plate1_25_read0,1_H1,25,2025-02-24T13:17:38Z,10,blank_blank,blank,blank,1_H1_25,2025-02-24T13:17:38Z,0
/read0/plate1_30_read0,1_A1,30,2025-02-24T13:08:03Z,10,blank_blank,blank,blank,1_A1_30,2025-02-24T13:08:03Z,0
/read0/plate1_30_read0,1_B1,30,2025-02-24T13:08:03Z,10,blank_blank,blank,blank,1_B1_30,2025-02-24T13:08:03Z,0
/read0/plate1_30_read0,1_C1,30,2025-02-24T13:08:03Z,10,blank_blank,blank,blank,1_C1_30,2025-02-24T13:08:03Z,0
/read0/plate1_30_read0,1_D1,30,2025-02-24T13:08:03Z,10,blank_blank,blank,blank,1_D1_30,2025-02-24T13:08:03Z,0
/read0/plate1_30_read0,1_E1,30,2025-02-24T13:08:03Z,11,blank_blank,blank,blank,1_E1_30,2025-02-24T13:08:03Z,0
/read0/plate1_30_read0,1_F1,30,2025-02-24T13:08:03Z,13,blank_blank,blank,blank,1_F1_30,2025-02-24T13:08:03Z,0
/read0/plate1_30_read0,1_G1,30,2025-02-24T13:08:03Z,9,blank_blank,blank,blank,1_G1_30,2025-02-24T13:08:03Z,0
/read0/plate1_30_read0,1_H1,30,2025-02-24T13:08:03Z,10,blank_blank,blank,blank,1_H1_30,2025-02-24T13:08:03Z,0
/read0/plate1_36_read0,1_A1,36,2025-02-24T13:14:23Z,9,blank_blank,blank,blank,1_A1_36,2025-02-24T13:14:23Z,0
/read0/plate1_36_read0,1_B1,36,2025-02-24T13:14:23Z,12,blank_blank,blank,blank,1_B1_36,2025-02-24T13:14:23Z,0
/read0/plate1_36_read0,1_C1,36,2025-02-24T13:14:23Z,11,blank_blank,blank,blank,1_C1_36,2025-02-24T13:14:23Z,0
/read0/plate1_36_read0,1_D1,36,2025-02-24T13:14:23Z,7,blank_blank,blank,blank,1_D1_36,2025-02-24T13:14:23Z,0
/read0/plate1_36_read0,1_E1,36,2025-02-24T13:14:23Z,7,blank_blank,blank,blank,1_E1_36,2025-02-24T13:14:23Z,0
/read0/plate1_36_read0,1_F1,36,2025-02-24T13:14:23Z,8,blank_blank,blank,blank,1_F1_36,2025-02-24T13:14:23Z,0
/read0/plate1_36_read0,1_G1,36,2025-02-24T13:14:23Z,9,blank_blank,blank,blank,1_G1_36,2025-02-24T13:14:23Z,0
/read0/plate1_36_read0,1_H1,36,2025-02-24T13:14:23Z,9,blank_blank,blank,blank,1_H1_36,2025-02-24T13:14:23Z,0
/read0/plate1_38_read0,1_A1,38,2025-02-24T13:10:50Z,10,blank_blank,blank,blank,1_A1_38,2025-02-24T13:10:50Z,0
/read0/plate1_38_read0,1_B1,38,2025-02-24T13:10:50Z,9,blank_blank,blank,blank,1_B1_38,2025-02-24T13:10:50Z,0
/read0/plate1_38_read0,1_C1,38,2025-02-24T13:10:50Z,10,blank_blank,blank,blank,1_C1_38,2025-02-24T13:10:50Z,0
/read0/plate1_38_read0,1_D1,38,2025-02-24T13:10:50Z,11,blank_blank,blank,blank,1_D1_38,2025-02-24T13:10:50Z,0
/read0/plate1_38_read0,1_E1,38,2025-02-24T13:10:50Z,8,blank_blank,blank,blank,1_E1_38,2025-02-24T13:10:50Z,0
/read0/plate1_38_read0,1_F1,38,2025-02-24T13:10:50Z,10,blank_blank,blank,blank,1_F1_38,2025-02-24T13:10:50Z,0
/read0/plate1_38_read0,1_G1,38,2025-02-24T13:10:50Z,11,blank_blank,blank,blank,1_G1_38,2025-02-24T13:10:50Z,0
/read0/plate1_38_read0,1_H1,38,2025-02-24T13:10:50Z,11,blank_blank,blank,blank,1_H1_38,2025-02-24T13:10:50Z,0
/read0/plate1_42_read0,1_A1,42,2025-02-24T13:20:01Z,10,blank_blank,blank,blank,1_A1_42,2025-02-24T13:20:01Z,0
/read0/plate1_42_read0,1_B1,42,2025-02-24T13:20:01Z,10,blank_blank,blank,blank,1_B1_42,2025-02-24T13:20:01Z,0
/read0/plate1_42_read0,1_C1,42,2025-02-24T13:20:01Z,10,blank_blank,blank,blank,1_C1_42,2025-02-24T13:20:01Z,0
/read0/plate1_42_read0,1_D1,42,2025-02-24T13:20:01Z,10,blank_blank,blank,blank,1_D1_42,2025-02-24T13:20:01Z,0
/read0/plate1_42_read0,1_E1,42,2025-02-24T13:20:01Z,7,blank_blank,blank,blank,1_E1_42,2025-02-24T13:20:01Z,0
/read0/plate1_42_read0,1_F1,42,2025-02-24T13:20:01Z,12,blank_blank,blank,blank,1_F1_42,2025-02-24T13:20:01Z,0
/read0/plate1_42_read0,1_G1,42,2025-02-24T13:20:01Z,12,blank_blank,blank,blank,1_G1_42,2025-02-24T13:20:01Z,0
/read0/plate1_42_read0,1_H1,42,2025-02-24T13:20:01Z,11,blank_blank,blank,blank,1_H1_42,2025-02-24T13:20:01Z,0
/read0/plate2_12_read0,2_A1,12,2025-02-24T14:22:27Z,9,blank_blank,blank,blank,2_A1_12,2025-02-24T14:22:27Z,0
/read0/plate2_12_read0,2_B1,12,2025-02-24T14:22:27Z,9,blank_blank,blank,blank,2_B1_12,2025-02-24T14:22:27Z,0
/read0/plate2_12_read0,2_C1,12,2025-02-24T14:22:27Z,15,blank_blank,blank,blank,2_C1_12,2025-02-24T14:22:27Z,0
/read0/plate2_12_read0,2_D1,12,2025-02-24T14:22:27Z,8,blank_blank,blank,blank,2_D1_12,2025-02-24T14:22:27Z,0
/read0/plate2_12_read0,2_E1,12,2025-02-24T14:22:27Z,10,blank_blank,blank,blank,2_E1_12,2025-02-24T14:22:27Z,0
/read0/plate2_12_read0,2_F1,12,2025-02-24T14:22:27Z,15,blank_blank,blank,blank,2_F1_12,2025-02-24T14:22:27Z,0
/read0/plate2_12_read0,2_G1,12,2025-02-24T14:22:27Z,9,blank_blank,blank,blank,2_G1_12,2025-02-24T14:22:27Z,0
/read0/plate2_12_read0,2_H1,12,2025-02-24T14:22:27Z,12,blank_blank,blank,blank,2_H1_12,2025-02-24T14:22:27Z,0
/read0/plate2_14_read0,2_A1,14,2025-02-24T14:02:17Z,13,blank_blank,blank,blank,2_A1_14,2025-02-24T14:02:17Z,0
/read0/plate2_14_read0,2_B1,14,2025-02-24T14:02:17Z,10,blank_blank,blank,blank,2_B1_14,2025-02-24T14:02:17Z,0
/read0/plate2_14_read0,2_C1,14,2025-02-24T14:02:17Z,9,blank_blank,blank,blank,2_C1_14,2025-02-24T14:02:17Z,0
/read0/plate2_14_read0,2_D1,14,2025-02-24T14:02:17Z,9,blank_blank,blank,blank,2_D1_14,2025-02-24T14:02:17Z,0
/read0/plate2_14_read0,2_E1,14,2025-02-24T14:02:17Z,10,blank_blank,blank,blank,2_E1_14,2025-02-24T14:02:17Z,0
/read0/plate2_14_read0,2_F1,14,2025-02-24T14:02:17Z,11,blank_blank,blank,blank,2_F1_14,2025-02-24T14:02:17Z,0
/read0/plate2_14_read0,2_G1,14,2025-02-24T14:02:17Z,10,blank_blank,blank,blank,2_G1_14,2025-02-24T14:02:17Z,0
/read0/plate2_14_read0,2_H1,14,2025-02-24T14:02:17Z,12,blank_blank,blank,blank,2_H1_14,2025-02-24T14:02:17Z,0
/read0/plate2_20_read0,2_A1,20,2025-02-24T13:54:49Z,12,blank_blank,blank,blank,2_A1_20,2025-02-24T13:54:49Z,0
/read0/plate2_20_read0,2_B1,20,2025-02-24T13:54:49Z,7,blank_blank,blank,blank,2_B1_20,2025-02-24T13:54:49Z,0
/read0/plate2_20_read0,2_C1,20,2025-02-24T13:54:49Z,10,blank_blank,blank,blank,2_C1_20,2025-02-24T13:54:49Z,0
/read0/plate2_20_read0,2_D1,20,2025-02-24T13:54:49Z,11,blank_blank,blank,blank,2_D1_20,2025-02-24T13:54:49Z,0
/read0/plate2_20_read0,2_E1,20,2025-02-24T13:54:49Z,13,blank_blank,blank,blank,2_E1_20,2025-02-24T13:54:49Z,0
/read0/plate2_20_read0,2_F1,20,2025-02-24T13:54:49Z,9,blank_blank,blank,blank,2_F1_20,2025-02-24T13:54:49Z,0
/read0/plate2_20_read0,2_G1,20,2025-02-24T13:54:49Z,8,blank_blank,blank,blank,2_G1_20,2025-02-24T13:54:49Z,0
/read0/plate2_20_read0,2_H1,20,2025-02-24T13:54:49Z,8,blank_blank,blank,blank,2_H1_20,2025-02-24T13:54:49Z,0
/read0/plate2_25_read0,2_A1,25,2025-02-24T13:49:39Z,9,blank_blank,blank,blank,2_A1_25,2025-02-24T13:49:39Z,0
/read0/plate2_25_read0,2_B1,25,2025-02-24T13:49:39Z,7,blank_blank,blank,blank,2_B1_25,2025-02-24T13:49:39Z,0
/read0/plate2_25_read0,2_C1,25,2025-02-24T13:49:39Z,7,blank_blank,blank,blank,2_C1_25,2025-02-24T13:49:39Z,0
/read0/plate2_25_read0,2_D1,25,2025-02-24T13:49:39Z,10,blank_blank,blank,blank,2_D1_25,2025-02-24T13:49:39Z,0
/read0/plate2_25_read0,2_E1,25,2025-02-24T13:49:39Z,10,blank_blank,blank,blank,2_E1_25,2025-02-24T13:49:39Z,0
/read0/plate2_25_read0,2_F1,25,2025-02-24T13:49:39Z,10,blank_blank,blank,blank,2_F1_25,2025-02-24T13:49:39Z,0
/read0/plate2_25_read0,2_G1,25,2025-02-24T13:49:39Z,11,blank_blank,blank,blank,2_G1_25,2025-02-24T13:49:39Z,0
/read0/plate2_25_read0,2_H1,25,2025-02-24T13:49:39Z,11,blank_blank,blank,blank,2_H1_25,2025-02-24T13:49:39Z,0
/read0/plate2_30_read0,2_A1,30,2025-02-24T13:59:49Z,10,blank_blank,blank,blank,2_A1_30,2025-02-24T13:59:49Z,0
/read0/plate2_30_read0,2_B1,30,2025-02-24T13:59:49Z,10,blank_blank,blank,blank,2_B1_30,2025-02-24T13:59:49Z,0
/read0/plate2_30_read0,2_C1,30,2025-02-24T13:59:49Z,11,blank_blank,blank,blank,2_C1_30,2025-02-24T13:59:49Z,0
/read0/plate2_30_read0,2_D1,30,2025-02-24T13:59:49Z,12,blank_blank,blank,blank,2_D1_30,2025-02-24T13:59:49Z,0
/read0/plate2_30_read0,2_E1,30,2025-02-24T13:59:49Z,10,blank_blank,blank,blank,2_E1_30,2025-02-24T13:59:49Z,0
/read0/plate2_30_read0,2_F1,30,2025-02-24T13:59:49Z,7,blank_blank,blank,blank,2_F1_30,2025-02-24T13:59:49Z,0
/read0/plate2_30_read0,2_G1,30,2025-02-24T13:59:49Z,9,blank_blank,blank,blank,2_G1_30,2025-02-24T13:59:49Z,0
/read0/plate2_30_read0,2_H1,30,2025-02-24T13:59:49Z,12,blank_blank,blank,blank,2_H1_30,2025-02-24T13:59:49Z,0
/read0/plate2_36_read0,2_A1,36,2025-02-24T13:52:26Z,9,blank_blank,blank,blank,2_A1_36,2025-02-24T13:52:26Z,0
/read0/plate2_36_read0,2_B1,36,2025-02-24T13:52:26Z,9,blank_blank,blank,blank,2_B1_36,2025-02-24T13:52:26Z,0
/read0/plate2_36_read0,2_C1,36,2025-02-24T13:52:26Z,9,blank_blank,blank,blank,2_C1_36,2025-02-24T13:52:26Z,0
/read0/plate2_36_read0,2_D1,36,2025-02-24T13:52:26Z,9,blank_blank,blank,blank,2_D1_36,2025-02-24T13:52:26Z,0
/read0/plate2_36_read0,2_E1,36,2025-02-24T13:52:26Z,11,blank_blank,blank,blank,2_E1_36,2025-02-24T13:52:26Z,0
/read0/plate2_36_read0,2_F1,36,2025-02-24T13:52:26Z,12,blank_blank,blank,blank,2_F1_36,2025-02-24T13:52:26Z,0
/read0/plate2_36_read0,2_G1,36,2025-02-24T13:52:26Z,10,blank_blank,blank,blank,2_G1_36,2025-02-24T13:52:26Z,0
/read0/plate2_36_read0,2_H1,36,2025-02-24T13:52:26Z,8,blank_blank,blank,blank,2_H1_36,2025-02-24T13:52:26Z,0
/read0/plate2_38_read0,2_A1,38,2025-02-24T13:57:26Z,10,blank_blank,blank,blank,2_A1_38,2025-02-24T13:57:26Z,0
/read0/plate2_38_read0,2_B1,38,2025-02-24T13:57:26Z,8,blank_blank,blank,blank,2_B1_38,2025-02-24T13:57:26Z,0
/read0/plate2_38_read0,2_C1,38,2025-02-24T13:57:26Z,9,blank_blank,blank,blank,2_C1_38,2025-02-24T13:57:26Z,0
/read0/plate2_38_read0,2_D1,38,2025-02-24T13:57:26Z,11,blank_blank,blank,blank,2_D1_38,2025-02-24T13:57:26Z,0
/read0/plate2_38_read0,2_E1,38,2025-02-24T13:57:26Z,9,blank_blank,blank,blank,2_E1_38,2025-02-24T13:57:26Z,0
/read0/plate2_38_read0,2_F1,38,2025-02-24T13:57:26Z,12,blank_blank,blank,blank,2_F1_38,2025-02-24T13:57:26Z,0
/read0/plate2_38_read0,2_G1,38,2025-02-24T13:57:26Z,11,blank_blank,blank,blank,2_G1_38,2025-02-24T13:57:26Z,0
/read0/plate2_38_read0,2_H1,38,2025-02-24T13:57:26Z,9,blank_blank,blank,blank,2_H1_38,2025-02-24T13:57:26Z,0
/read0/plate2_42_read0,2_A1,42,2025-02-24T13:46:47Z,10,blank_blank,blank,blank,2_A1_42,2025-02-24T13:46:47Z,0
/read0/plate2_42_read0,2_B1,42,2025-02-24T13:46:47Z,10,blank_blank,blank,blank,2_B1_42,2025-02-24T13:46:47Z,0
/read0/plate2_42_read0,2_C1,42,2025-02-24T13:46:47Z,11,blank_blank,blank,blank,2_C1_42,2025-02-24T13:46:47Z,0
/read0/plate2_42_read0,2_D1,42,2025-02-24T13:46:47Z,8,blank_blank,blank,blank,2_D1_42,2025-02-24T13:46:47Z,0
/read0/plate2_42_read0,2_E1,42,2025-02-24T13:46:47Z,10,blank_blank,blank,blank,2_E1_42,2025-02-24T13:46:47Z,0
/read0/plate2_42_read0,2_F1,42,2025-02-24T13:46:47Z,9,blank_blank,blank,blank,2_F1_42,2025-02-24T13:46:47Z,0
/read0/plate2_42_read0,2_G1,42,2025-02-24T13:46:47Z,10,blank_blank,blank,blank,2_G1_42,2025-02-24T13:46:47Z,0
/read0/plate2_42_read0,2_H1,42,2025-02-24T13:46:47Z,11,blank_blank,blank,blank,2_H1_42,2025-02-24T13:46:47Z,0
/read1/plate1_20_read1,1_A1,20,2025-02-24T21:10:11Z,9,blank_blank,blank,blank,1_A1_20,2025-02-24T13:22:31Z,0.3247685185185185
/read1/plate1_20_read1,1_B1,20,2025-02-24T21:10:11Z,9,blank_blank,blank,blank,1_B1_20,2025-02-24T13:22:31Z,0.3247685185185185
/read1/plate1_20_read1,1_C1,20,2025-02-24T21:10:11Z,8,blank_blank,blank,blank,1_C1_20,2025-02-24T13:22:31Z,0.3247685185185185
/read1/plate1_20_read1,1_D1,20,2025-02-24T21:10:11Z,9,blank_blank,blank,blank,1_D1_20,2025-02-24T13:22:31Z,0.3247685185185185
/read1/plate1_20_read1,1_E1,20,2025-02-24T21:10:11Z,7,blank_blank,blank,blank,1_E1_20,2025-02-24T13:22:31Z,0.3247685185185185
/read1/plate1_20_read1,1_F1,20,2025-02-24T21:10:11Z,9,blank_blank,blank,blank,1_F1_20,2025-02-24T13:22:31Z,0.3247685185185185
/read1/plate1_20_read1,1_G1,20,2025-02-24T21:10:11Z,7,blank_blank,blank,blank,1_G1_20,2025-02-24T13:22:31Z,0.3247685185185185
/read1/plate1_20_read1,1_H1,20,2025-02-24T21:10:11Z,9,blank_blank,blank,blank,1_H1_20,2025-02-24T13:22:31Z,0.3247685185185185
/read1/plate1_25_read1,1_A1,25,2025-02-24T20:53:31Z,7,blank_blank,blank,blank,1_A1_25,2025-02-24T13:17:38Z,0.31658564814814816
/read1/plate1_25_read1,1_B1,25,2025-02-24T20:53:31Z,12,blank_blank,blank,blank,1_B1_25,2025-02-24T13:17:38Z,0.31658564814814816
/read1/plate1_25_read1,1_C1,25,2025-02-24T20:53:31Z,10,blank_blank,blank,blank,1_C1_25,2025-02-24T13:17:38Z,0.31658564814814816
/read1/plate1_25_read1,1_D1,25,2025-02-24T20:53:31Z,7,blank_blank,blank,blank,1_D1_25,2025-02-24T13:17:38Z,0.31658564814814816
/read1/plate1_25_read1,1_E1,25,2025-02-24T20:53:31Z,9,blank_blank,blank,blank,1_E1_25,2025-02-24T13:17:38Z,0.31658564814814816
/read1/plate1_25_read1,1_F1,25,2025-02-24T20:53:31Z,10,blank_blank,blank,blank,1_F1_25,2025-02-24T13:17:38Z,0.31658564814814816
/read1/plate1_25_read1,1_G1,25,2025-02-24T20:53:31Z,7,blank_blank,blank,blank,1_G1_25,2025-02-24T13:17:38Z,0.31658564814814816
/read1/plate1_25_read1,1_H1,25,2025-02-24T20:53:31Z,6,blank_blank,blank,blank,1_H1_25,2025-02-24T13:17:38Z,0.31658564814814816
/read1/plate1_30_read1,1_A1,30,2025-02-24T20:59:39Z,5,blank_blank,blank,blank,1_A1_30,2025-02-24T13:08:03Z,0.3275
/read1/plate1_30_read1,1_B1,30,2025-02-24T20:59:39Z,10,blank_blank,blank,blank,1_B1_30,2025-02-24T13:08:03Z,0.3275
/read1/plate1_30_read1,1_C1,30,2025-02-24T20:59:39Z,10,blank_blank,blank,blank,1_C1_30,2025-02-24T13:08:03Z,0.3275
/read1/plate1_30_read1,1_D1,30,2025-02-24T20:59:39Z,9,blank_blank,blank,blank,1_D1_30,2025-02-24T13:08:03Z,0.3275
/read1/plate1_30_read1,1_E1,30,2025-02-24T20:59:39Z,9,blank_blank,blank,blank,1_E1_30,2025-02-24T13:08:03Z,0.3275
/read1/plate1_30_read1,1_F1,30,2025-02-24T20:59:39Z,5,blank_blank,blank,blank,1_F1_30,2025-02-24T13:08:03Z,0.3275
/read1/plate1_30_read1,1_G1,30,2025-02-24T20:59:39Z,12,blank_blank,blank,blank,1_G1_30,2025-02-24T13:08:03Z,0.3275
/read1/plate1_30_read1,1_H1,30,2025-02-24T20:59:39Z,7,blank_blank,blank,blank,1_H1_30,2025-02-24T13:08:03Z,0.3275
/read1/plate1_36_read1,1_A1,36,2025-02-24T20:48:36Z,7,blank_blank,blank,blank,1_A1_36,2025-02-24T13:14:23Z,0.3154282407407407
/read1/plate1_36_read1,1_B1,36,2025-02-24T20:48:36Z,6,blank_blank,blank,blank,1_B1_36,2025-02-24T13:14:23Z,0.3154282407407407
/read1/plate1_36_read1,1_C1,36,2025-02-24T20:48:36Z,8,blank_blank,blank,blank,1_C1_36,2025-02-24T13:14:23Z,0.3154282407407407
/read1/plate1_36_read1,1_D1,36,2025-02-24T20:48:36Z,6,blank_blank,blank,blank,1_D1_36,2025-02-24T13:14:23Z,0.3154282407407407
/read1/plate1_36_read1,1_E1,36,2025-02-24T20:48:36Z,8,blank_blank,blank,blank,1_E1_36,2025-02-24T13:14:23Z,0.3154282407407407
/read1/plate1_36_read1,1_F1,36,2025-02-24T20:48:36Z,8,blank_blank,blank,blank,1_F1_36,2025-02-24T13:14:23Z,0.3154282407407407
/read1/plate1_36_read1,1_G1,36,2025-02-24T20:48:36Z,7,blank_blank,blank,blank,1_G1_36,2025-02-24T13:14:23Z,0.3154282407407407
/read1/plate1_36_read1,1_H1,36,2025-02-24T20:48:36Z,10,blank_blank,blank,blank,1_H1_36,2025-02-24T13:14:23Z,0.3154282407407407
/read1/plate1_38_read1,1_A1,38,2025-02-24T21:04:44Z,12,blank_blank,blank,blank,1_A1_38,2025-02-24T13:10:50Z,0.3290972222222222
/read1/plate1_38_read1,1_B1,38,2025-02-24T21:04:44Z,4,blank_blank,blank,blank,1_B1_38,2025-02-24T13:10:50Z,0.3290972222222222
/read1/plate1_38_read1,1_C1,38,2025-02-24T21:04:44Z,6,blank_blank,blank,blank,1_C1_38,2025-02-24T13:10:50Z,0.3290972222222222
/read1/plate1_38_read1,1_D1,38,2025-02-24T21:04:44Z,7,blank_blank,blank,blank,1_D1_38,2025-02-24T13:10:50Z,0.3290972222222222
/read1/plate1_38_read1,1_E1,38,2025-02-24T21:04:44Z,9,blank_blank,blank,blank,1_E1_38,2025-02-24T13:10:50Z,0.3290972222222222
/read1/plate1_38_read1,1_F1,38,2025-02-24T21:04:44Z,9,blank_blank,blank,blank,1_F1_38,2025-02-24T13:10:50Z,0.3290972222222222
/read1/plate1_38_read1,1_G1,38,2025-02-24T21:04:44Z,8,blank_blank,blank,blank,1_G1_38,2025-02-24T13:10:50Z,0.3290972222222222
/read1/plate1_38_read1,1_H1,38,2025-02-24T21:04:44Z,10,blank_blank,blank,blank,1_H1_38,2025-02-24T13:10:50Z,0.3290972222222222
/read1/plate1_42_read1,1_A1,42,2025-02-24T20:38:48Z,9,blank_blank,blank,blank,1_A1_42,2025-02-24T13:20:01Z,0.30471064814814813
/read1/plate1_42_read1,1_B1,42,2025-02-24T20:38:48Z,8,blank_blank,blank,blank,1_B1_42,2025-02-24T13:20:01Z,0.30471064814814813
/read1/plate1_42_read1,1_C1,42,2025-02-24T20:38:48Z,6,blank_blank,blank,blank,1_C1_42,2025-02-24T13:20:01Z,0.30471064814814813
/read1/plate1_42_read1,1_D1,42,2025-02-24T20:38:48Z,8,blank_blank,blank,blank,1_D1_42,2025-02-24T13:20:01Z,0.30471064814814813
/read1/plate1_42_read1,1_E1,42,2025-02-24T20:38:48Z,8,blank_blank,blank,blank,1_E1_42,2025-02-24T13:20:01Z,0.30471064814814813
/read1/plate1_42_read1,1_F1,42,2025-02-24T20:38:48Z,8,blank_blank,blank,blank,1_F1_42,2025-02-24T13:20:01Z,0.30471064814814813
/read1/plate1_42_read1,1_G1,42,2025-02-24T20:38:48Z,9,blank_blank,blank,blank,1_G1_42,2025-02-24T13:20:01Z,0.30471064814814813
/read1/plate1_42_read1,1_H1,42,2025-02-24T20:38:48Z,7,blank_blank,blank,blank,1_H1_42,2025-02-24T13:20:01Z,0.30471064814814813
/read1/plate2_20_read1,2_A1,20,2025-02-24T21:12:39Z,11,blank_blank,blank,blank,2_A1_20,2025-02-24T13:54:49Z,0.3040509259259259
/read1/plate2_20_read1,2_B1,20,2025-02-24T21:12:39Z,10,blank_blank,blank,blank,2_B1_20,2025-02-24T13:54:49Z,0.3040509259259259
/read1/plate2_20_read1,2_C1,20,2025-02-24T21:12:39Z,10,blank_blank,blank,blank,2_C1_20,2025-02-24T13:54:49Z,0.3040509259259259
/read1/plate2_20_read1,2_D1,20,2025-02-24T21:12:39Z,5,blank_blank,blank,blank,2_D1_20,2025-02-24T13:54:49Z,0.3040509259259259
/read1/plate2_20_read1,2_E1,20,2025-02-24T21:12:39Z,11,blank_blank,blank,blank,2_E1_20,2025-02-24T13:54:49Z,0.3040509259259259
/read1/plate2_20_read1,2_F1,20,2025-02-24T21:12:39Z,8,blank_blank,blank,blank,2_F1_20,2025-02-24T13:54:49Z,0.3040509259259259
/read1/plate2_20_read1,2_G1,20,2025-02-24T21:12:39Z,8,blank_blank,blank,blank,2_G1_20,2025-02-24T13:54:49Z,0.3040509259259259
/read1/plate2_20_read1,2_H1,20,2025-02-24T21:12:39Z,6,blank_blank,blank,blank,2_H1_20,2025-02-24T13:54:49Z,0.3040509259259259
/read1/plate2_25_read1,2_A1,25,2025-02-24T20:56:25Z,8,blank_blank,blank,blank,2_A1_25,2025-02-24T13:49:39Z,0.29636574074074074
